id,score,p_yes,p_no,language,label
51436,0.02,0.02,0.98,Spanish,0
52367,0.15,0.15,0.85,Spanish,0
39574,0.7,0.7,0.3,Spanish,1
31288,0.02,0.02,0.98,Spanish,0
48875,0.25,0.25,0.75,Spanish,0
39293,0.02,0.02,0.98,Spanish,0
45643,0.02,0.02,0.98,Spanish,0
39932,0.82,0.82,0.18,Spanish,1
40476,0.6,0.6,0.4,Spanish,1
38447,0.02,0.02,0.98,Spanish,0
43360,0.03,0.03,0.97,Spanish,0
53841,0.02,0.02,0.98,Spanish,0
58057,0.55,0.55,0.45,Spanish,0
40574,0.03,0.03,0.97,Spanish,0
36712,0.2,0.2,0.8,Spanish,0
33222,0.2,0.2,0.8,Spanish,1
39648,0.01,0.01,0.99,Spanish,0
45801,0.05,0.05,0.95,Spanish,0
31103,0.92,0.92,0.08,Spanish,1
31588,0.03,0.03,0.97,Spanish,0
38409,0.1,0.1,0.9,Spanish,0
55179,0.15,0.15,0.85,Spanish,0
44446,0.04,0.04,0.96,Spanish,0
48731,0.03,0.03,0.97,Spanish,0
41511,0.03,0.03,0.97,Spanish,0
36404,0.1,0.1,0.9,Spanish,0
36388,0.3,0.3,0.7,Spanish,0
35523,0.03,0.03,0.97,Spanish,0
30905,0.02,0.02,0.98,Spanish,0
42986,0.03,0.03,0.97,Spanish,0
36879,0.04,0.04,0.96,Spanish,0
52123,0.35,0.35,0.65,Spanish,1
35304,0.02,0.02,0.98,Spanish,0
47590,0.01,0.01,0.99,Spanish,0
36634,0.03,0.03,0.97,Spanish,0
35875,0.03,0.03,0.97,Spanish,0
49467,0.01,0.01,0.99,Spanish,0
44815,0.02,0.02,0.98,Spanish,0
31366,0.02,0.02,0.98,Spanish,0
39183,0.2,0.2,0.8,Spanish,0
45513,0.01,0.01,0.99,Spanish,0
54605,0.55,0.55,0.45,Spanish,1
54884,0.72,0.72,0.28,Spanish,0
39161,0.3,0.3,0.7,Spanish,0
56664,0.02,0.02,0.98,Spanish,0
41248,0.01,0.01,0.99,Spanish,0
42821,0.03,0.03,0.97,Spanish,0
48304,0.4,0.4,0.6,Spanish,0
42133,0.55,0.55,0.45,Spanish,1
59657,0.02,0.02,0.98,Spanish,0
50731,0.78,0.78,0.22,Spanish,1
43797,0.02,0.02,0.98,Spanish,0
35610,0.02,0.02,0.98,Spanish,0
50161,0.03,0.03,0.97,Spanish,0
37579,0.45,0.45,0.55,Spanish,0
56542,0.02,0.02,0.98,Spanish,0
39214,0.08,0.08,0.92,Spanish,0
48612,0.85,0.85,0.15,Spanish,1
32250,0.02,0.02,0.98,Spanish,0
52953,0.02,0.02,0.98,Spanish,0
36350,0.1,0.1,0.9,Spanish,0
47189,0.03,0.03,0.97,Spanish,0
43867,0.05,0.05,0.95,Spanish,0
37690,0.88,0.88,0.12,Spanish,1
35460,0.1,0.1,0.9,Spanish,0
57726,0.03,0.03,0.97,Spanish,0
53363,0.01,0.01,0.99,Spanish,0
35511,0.02,0.02,0.98,Spanish,0
42981,0.1,0.1,0.9,Spanish,0
35405,0.8,0.8,0.2,Spanish,0
49294,0.75,0.75,0.25,Spanish,1
35548,0.82,0.82,0.18,Spanish,1
41832,0.01,0.01,0.99,Spanish,0
40297,0.2,0.2,0.8,Spanish,0
45865,0.05,0.05,0.95,Spanish,0
48137,0.75,0.75,0.25,Spanish,0
47184,0.02,0.02,0.98,Spanish,0
36625,0.03,0.03,0.97,Spanish,0
42887,0.01,0.01,0.99,Spanish,0
36872,0.02,0.02,0.98,Spanish,0
46361,0.08,0.08,0.92,Spanish,0
51099,0.01,0.01,0.99,Spanish,0
18898,0.02,0.02,0.98,Spanish,0
29867,0.02,0.02,0.98,Spanish,0
22333,0.03,0.03,0.97,Spanish,0
24037,0.72,0.72,0.28,Spanish,1
24896,0.02,0.02,0.98,Spanish,0
17943,0.04,0.04,0.96,Spanish,0
29353,0.82,0.82,0.18,Spanish,1
21338,0.88,0.88,0.12,Spanish,1
28993,0.95,0.95,0.05,Spanish,1
26273,0.03,0.03,0.97,Spanish,0
16034,0.02,0.02,0.98,Spanish,0
21421,0.03,0.03,0.97,Spanish,0
18702,0.02,0.02,0.98,Spanish,0
19817,0.03,0.03,0.97,Spanish,0
28578,0.02,0.02,0.98,Spanish,0
16123,0.02,0.02,0.98,Spanish,0
29494,0.02,0.02,0.98,Spanish,0
17231,0.02,0.02,0.98,Spanish,0
15568,0.02,0.02,0.98,Spanish,0
23358,0.03,0.03,0.97,Spanish,0
21908,0.05,0.05,0.95,Spanish,0
28707,0.65,0.65,0.35,Spanish,1
17499,0.03,0.03,0.97,Spanish,0
23410,0.02,0.02,0.98,Spanish,0
18822,0.03,0.03,0.97,Spanish,0
27165,0.02,0.02,0.98,Spanish,0
20702,0.02,0.02,0.98,Spanish,0
15586,0.08,0.08,0.92,Spanish,0
29813,0.04,0.04,0.96,Spanish,0
17034,0.03,0.03,0.97,Spanish,0
15388,0.02,0.02,0.98,Spanish,0
25302,0.02,0.02,0.98,Spanish,0
17337,0.02,0.02,0.98,Spanish,0
22750,0.95,0.95,0.05,Spanish,1
26459,0.02,0.02,0.98,Spanish,0
28900,0.02,0.02,0.98,Spanish,0
25920,0.02,0.02,0.98,Spanish,0
15850,0.02,0.02,0.98,Spanish,0
15046,0.7,0.7,0.3,Spanish,1
24886,0.12,0.12,0.88,Spanish,0
23836,0.03,0.03,0.97,Spanish,0
25972,0.95,0.95,0.05,Spanish,1
18169,0.03,0.03,0.97,Spanish,0
25051,0.02,0.02,0.98,Spanish,0
17585,0.04,0.04,0.96,Spanish,0
16157,0.45,0.45,0.55,Spanish,0
19816,0.02,0.02,0.98,Spanish,0
22628,0.02,0.02,0.98,Spanish,0
29626,0.03,0.03,0.97,Spanish,0
26440,0.85,0.85,0.15,Spanish,1
29334,0.02,0.02,0.98,Spanish,0
23011,0.05,0.05,0.95,Spanish,0
19395,0.05,0.05,0.95,Spanish,0
23471,0.02,0.02,0.98,Spanish,0
21802,0.02,0.02,0.98,Spanish,0
17596,0.03,0.03,0.97,Spanish,0
26319,0.03,0.03,0.97,Spanish,0
20440,0.05,0.05,0.95,Spanish,0
19660,0.72,0.72,0.28,Spanish,1
29916,0.75,0.75,0.25,Spanish,1
17631,0.65,0.65,0.35,Spanish,1
25688,0.1,0.1,0.9,Spanish,0
24463,0.02,0.02,0.98,Spanish,0
22924,0.02,0.02,0.98,Spanish,0
27305,0.6,0.6,0.4,Spanish,1
26697,0.02,0.02,0.98,Spanish,0
25539,0.02,0.02,0.98,Spanish,0
23749,0.02,0.02,0.98,Spanish,0
25605,0.03,0.03,0.97,Spanish,0
25557,0.03,0.03,0.97,Spanish,0
28134,0.02,0.02,0.98,Spanish,0
15275,0.04,0.04,0.96,Spanish,0
25607,0.03,0.03,0.97,Spanish,0
25031,0.02,0.02,0.98,Spanish,0
20614,0.02,0.02,0.98,Spanish,0
26055,0.04,0.04,0.96,Spanish,0
19303,0.95,0.95,0.05,Spanish,1
22920,0.03,0.03,0.97,Spanish,0
19614,0.03,0.03,0.97,Spanish,0
21800,0.02,0.02,0.98,Spanish,0
18068,0.02,0.02,0.98,Spanish,0
19292,0.72,0.72,0.28,Spanish,1
18080,0.02,0.02,0.98,Spanish,0
24983,0.02,0.02,0.98,Spanish,0
24978,0.02,0.02,0.98,Spanish,0
17391,0.03,0.03,0.97,Spanish,0
17893,0.02,0.02,0.98,Spanish,0
19696,0.03,0.03,0.97,Spanish,0
24129,0.03,0.03,0.97,Spanish,0
15765,0.08,0.08,0.92,Spanish,0
16509,0.02,0.02,0.98,Spanish,0
24811,0.06,0.06,0.94,Spanish,0
24664,0.02,0.02,0.98,Spanish,0
27672,0.03,0.03,0.97,Spanish,0
28097,0.03,0.03,0.97,Spanish,0
27955,0.02,0.02,0.98,Spanish,0
24349,0.02,0.02,0.98,Spanish,0
28920,0.1,0.1,0.9,Spanish,0
23314,0.04,0.04,0.96,Spanish,0
17960,0.02,0.02,0.98,Spanish,0
63898,0.85,0.85,0.15,English,1
74867,0.02,0.02,0.98,English,0
67333,0.02,0.02,0.98,English,0
69037,0.05,0.05,0.95,English,0
69896,0.03,0.03,0.97,English,0
62943,0.03,0.03,0.97,English,0
74353,0.05,0.05,0.95,English,0
66338,0.02,0.02,0.98,English,0
73993,0.02,0.02,0.98,English,0
71273,0.02,0.02,0.98,English,0
61034,0.03,0.03,0.97,English,0
66421,0.02,0.02,0.98,English,0
63702,0.02,0.02,0.98,English,0
64817,0.05,0.05,0.95,English,0
73578,0.15,0.15,0.85,English,0
61123,0.05,0.05,0.95,English,0
74494,0.02,0.02,0.98,English,0
62231,0.02,0.02,0.98,English,0
60568,0.1,0.1,0.9,English,0
68358,0.02,0.02,0.98,English,0
66908,0.02,0.02,0.98,English,0
73707,0.02,0.02,0.98,English,0
62499,0.2,0.2,0.8,English,0
68410,0.05,0.05,0.95,English,0
63822,0.02,0.02,0.98,English,0
72165,0.02,0.02,0.98,English,0
65702,0.08,0.08,0.92,English,0
60586,0.03,0.03,0.97,English,0
74813,0.05,0.05,0.95,English,0
62034,0.05,0.05,0.95,English,0
60388,0.02,0.02,0.98,English,0
70302,0.02,0.02,0.98,English,0
62337,0.02,0.02,0.98,English,0
67750,0.02,0.02,0.98,English,0
71459,0.08,0.08,0.92,English,0
73900,0.02,0.02,0.98,English,0
70920,0.05,0.05,0.95,English,0
60850,0.02,0.02,0.98,English,0
60046,0.05,0.05,0.95,English,0
69886,0.03,0.03,0.97,English,0
68836,0.02,0.02,0.98,English,0
70972,0.01,0.01,0.99,English,0
63169,0.01,0.01,0.99,English,0
70051,0.02,0.02,0.98,English,0
62585,0.01,0.01,0.99,English,0
61157,0.05,0.05,0.95,English,0
64816,0.05,0.05,0.95,English,0
67628,0.05,0.05,0.95,English,0
74626,0.02,0.02,0.98,English,0
71440,0.02,0.02,0.98,English,0
74334,0.05,0.05,0.95,English,0
68011,0.75,0.75,0.25,English,0
64395,0.05,0.05,0.95,English,0
68471,0.01,0.01,0.99,English,0
66802,0.05,0.05,0.95,English,0
62596,0.01,0.01,0.99,English,0
71319,0.05,0.05,0.95,English,0
65440,0.02,0.02,0.98,English,0
64660,0.01,0.01,0.99,English,0
74916,0.1,0.1,0.9,English,0
62631,0.02,0.02,0.98,English,0
70688,0.02,0.02,0.98,English,0
69463,0.03,0.03,0.97,English,0
67924,0.02,0.02,0.98,English,0
72305,0.05,0.05,0.95,English,0
71697,0.03,0.03,0.97,English,0
70539,0.02,0.02,0.98,English,0
68749,0.05,0.05,0.95,English,0
70605,0.01,0.01,0.99,English,0
70557,0.01,0.01,0.99,English,0
73134,0.02,0.02,0.98,English,0
60275,0.01,0.01,0.99,English,0
70607,0.05,0.05,0.95,English,0
70031,0.03,0.03,0.97,English,0
65614,0.05,0.05,0.95,English,0
71055,0.03,0.03,0.97,English,0
64303,0.02,0.02,0.98,English,0
67920,0.05,0.05,0.95,English,0
64614,0.02,0.02,0.98,English,0
66800,0.15,0.15,0.85,English,0
63068,0.04,0.04,0.96,English,0
64292,0.05,0.05,0.95,English,0
63080,0.08,0.08,0.92,English,0
69983,0.05,0.05,0.95,English,0
69978,0.95,0.95,0.05,English,1
62391,0.01,0.01,0.99,English,0
62893,0.02,0.02,0.98,English,0
64696,0.1,0.1,0.9,English,0
69129,0.02,0.02,0.98,English,0
60765,0.05,0.05,0.95,English,0
61509,0.02,0.02,0.98,English,0
69811,0.85,0.85,0.15,English,1
69664,0.01,0.01,0.99,English,0
72672,0.03,0.03,0.97,English,0
73097,0.12,0.12,0.88,English,0
72955,0.02,0.02,0.98,English,0
69349,0.02,0.02,0.98,English,0
73920,0.01,0.01,0.99,English,0
68314,0.02,0.02,0.98,English,0
62960,0.01,0.01,0.99,English,0
92250,0.03,0.03,0.97,Dutch,0
104424,0.02,0.02,0.98,Dutch,0
93651,0.02,0.02,0.98,Dutch,0
101408,0.02,0.02,0.98,Dutch,0
94536,0.02,0.02,0.98,Dutch,0
101828,0.02,0.02,0.98,Dutch,0
93616,0.12,0.12,0.88,Dutch,0
94960,0.02,0.02,0.98,Dutch,0
93274,0.9,0.9,0.1,Dutch,1
95528,0.02,0.02,0.98,Dutch,0
91454,0.03,0.03,0.97,Dutch,0
92201,0.02,0.02,0.98,Dutch,0
102848,0.02,0.02,0.98,Dutch,0
92609,0.02,0.02,0.98,Dutch,0
101282,0.03,0.03,0.97,Dutch,0
102580,0.02,0.02,0.98,Dutch,0
95659,0.15,0.15,0.85,Dutch,0
104526,0.04,0.04,0.96,Dutch,0
100540,0.02,0.02,0.98,Dutch,0
97819,0.25,0.25,0.75,Dutch,0
95612,0.02,0.02,0.98,Dutch,0
100877,0.02,0.02,0.98,Dutch,0
90450,0.02,0.02,0.98,Dutch,0
94546,0.03,0.03,0.97,Dutch,0
91433,0.92,0.92,0.08,Dutch,1
90795,0.03,0.03,0.97,Dutch,0
100713,0.02,0.02,0.98,Dutch,0
95385,0.95,0.95,0.05,Dutch,1
95852,0.02,0.02,0.98,Dutch,0
98278,0.02,0.02,0.98,Dutch,0
94768,0.02,0.02,0.98,Dutch,0
90696,0.02,0.02,0.98,Dutch,0
92471,0.02,0.02,0.98,Dutch,0
102733,0.02,0.02,0.98,Dutch,0
98141,0.02,0.02,0.98,Dutch,0
103269,0.03,0.03,0.97,Dutch,0
95527,0.85,0.85,0.15,Dutch,1
96266,0.02,0.02,0.98,Dutch,0
90511,0.02,0.02,0.98,Dutch,0
100740,0.02,0.02,0.98,Dutch,0
95743,0.02,0.02,0.98,Dutch,0
100905,0.55,0.55,0.45,Dutch,0
91430,0.08,0.08,0.92,Dutch,0
104597,0.1,0.1,0.9,Dutch,0
99855,0.02,0.02,0.98,Dutch,0
91383,0.08,0.08,0.92,Dutch,0
100631,0.02,0.02,0.98,Dutch,0
102278,0.02,0.02,0.98,Dutch,0
98926,0.1,0.1,0.9,Dutch,0
103261,0.02,0.02,0.98,Dutch,0
100931,0.02,0.02,0.98,Dutch,0
93437,0.02,0.02,0.98,Dutch,0
100847,0.03,0.03,0.97,Dutch,0
90330,0.02,0.02,0.98,Dutch,0
93692,0.02,0.02,0.98,Dutch,0
97225,0.02,0.02,0.98,Dutch,0
103988,0.88,0.88,0.12,Dutch,0
96151,0.04,0.04,0.96,Dutch,0
103579,0.05,0.05,0.95,Dutch,0
92470,0.05,0.05,0.95,Dutch,0
90107,0.6,0.6,0.4,Dutch,1
90474,0.02,0.02,0.98,Dutch,0
104509,0.15,0.15,0.85,Dutch,0
97988,0.02,0.02,0.98,Dutch,0
91839,0.02,0.02,0.98,Dutch,0
104743,0.02,0.02,0.98,Dutch,0
103173,0.02,0.02,0.98,Dutch,0
92777,0.03,0.03,0.97,Dutch,0
104677,0.02,0.02,0.98,Dutch,0
94556,0.02,0.02,0.98,Dutch,0
97530,0.1,0.1,0.9,Dutch,0
103064,0.02,0.02,0.98,Dutch,0
98023,0.02,0.02,0.98,Dutch,0
101388,0.02,0.02,0.98,Dutch,0
99231,0.02,0.02,0.98,Dutch,0
97281,0.02,0.02,0.98,Dutch,0
96867,0.02,0.02,0.98,Dutch,0
104702,0.3,0.3,0.7,Dutch,0
98203,0.02,0.02,0.98,Dutch,0
90532,0.12,0.12,0.88,Dutch,0
100930,0.8,0.8,0.2,Dutch,1
104189,0.02,0.02,0.98,Dutch,0
93794,0.02,0.02,0.98,Dutch,0
95992,0.02,0.02,0.98,Dutch,0
101616,0.7,0.7,0.3,Dutch,1
93082,0.02,0.02,0.98,Dutch,0
101014,0.05,0.05,0.95,Dutch,0
97615,0.02,0.02,0.98,Dutch,0
91046,0.4,0.4,0.6,Dutch,0
98030,0.02,0.02,0.98,Dutch,0
91896,0.08,0.08,0.92,Dutch,0
96717,0.02,0.02,0.98,Dutch,0
101522,0.95,0.95,0.05,Dutch,1
94454,0.02,0.02,0.98,Dutch,0
90243,0.02,0.02,0.98,Dutch,0
102696,0.02,0.02,0.98,Dutch,0
103008,0.35,0.35,0.65,Dutch,0
93790,0.9,0.9,0.1,Dutch,0
93126,0.03,0.03,0.97,Dutch,0
94640,0.02,0.02,0.98,Dutch,0
77250,0.02,0.02,0.98,Dutch,0
89424,0.02,0.02,0.98,Dutch,0
78651,0.02,0.02,0.98,Dutch,0
86408,0.01,0.01,0.99,Dutch,0
79536,0.03,0.03,0.97,Dutch,0
86828,0.01,0.01,0.99,Dutch,0
78616,0.01,0.01,0.99,Dutch,0
79960,0.02,0.02,0.98,Dutch,0
78274,0.02,0.02,0.98,Dutch,0
80528,0.82,0.82,0.18,Dutch,0
76454,0.01,0.01,0.99,Dutch,0
77201,0.03,0.03,0.97,Dutch,0
87848,0.15,0.15,0.85,Dutch,0
77609,0.02,0.02,0.98,Dutch,0
86282,0.05,0.05,0.95,Dutch,0
87580,0.01,0.01,0.99,Dutch,0
80659,0.02,0.02,0.98,Dutch,0
89526,0.01,0.01,0.99,Dutch,0
85540,0.02,0.02,0.98,Dutch,0
82819,0.72,0.72,0.28,Dutch,0
80612,0.02,0.02,0.98,Dutch,0
85877,0.01,0.01,0.99,Dutch,0
75450,0.02,0.02,0.98,Dutch,0
79546,0.03,0.03,0.97,Dutch,0
76433,0.1,0.1,0.9,Dutch,0
75795,0.01,0.01,0.99,Dutch,0
85713,0.03,0.03,0.97,Dutch,0
80385,0.12,0.12,0.88,Dutch,0
80852,0.05,0.05,0.95,Dutch,0
83278,0.88,0.88,0.12,Dutch,0
79768,0.01,0.01,0.99,Dutch,0
75696,0.01,0.01,0.99,Dutch,0
77471,0.02,0.02,0.98,Dutch,0
87733,0.7,0.7,0.3,Dutch,1
83141,0.08,0.08,0.92,Dutch,0
88269,0.05,0.05,0.95,Dutch,0
80527,0.72,0.72,0.28,Dutch,0
81266,0.02,0.02,0.98,Dutch,0
75511,0.01,0.01,0.99,Dutch,0
85740,0.45,0.45,0.55,Dutch,0
80743,0.01,0.01,0.99,Dutch,0
85905,0.02,0.02,0.98,Dutch,0
76430,0.03,0.03,0.97,Dutch,0
89597,0.01,0.01,0.99,Dutch,0
84855,0.01,0.01,0.99,Dutch,0
76383,0.05,0.05,0.95,Dutch,0
85631,0.03,0.03,0.97,Dutch,0
87278,0.55,0.55,0.45,Dutch,0
83926,0.01,0.01,0.99,Dutch,0
88261,0.75,0.75,0.25,Dutch,1
85931,0.02,0.02,0.98,Dutch,0
78437,0.25,0.25,0.75,Dutch,0
85847,0.01,0.01,0.99,Dutch,0
75330,0.02,0.02,0.98,Dutch,0
78692,0.01,0.01,0.99,Dutch,0
82225,0.02,0.02,0.98,Dutch,0
88988,0.15,0.15,0.85,Dutch,0
81867,0.08,0.08,0.92,Dutch,0
89702,0.18,0.18,0.82,Dutch,0
83203,0.88,0.88,0.12,Dutch,1
75532,0.03,0.03,0.97,Dutch,0
85930,0.02,0.02,0.98,Dutch,0
89189,0.02,0.02,0.98,Dutch,0
78794,0.01,0.01,0.99,Dutch,0
80992,0.01,0.01,0.99,Dutch,0
86616,0.02,0.02,0.98,Dutch,0
78082,0.01,0.01,0.99,Dutch,0
86014,0.03,0.03,0.97,Dutch,0
82615,0.01,0.01,0.99,Dutch,0
76046,0.01,0.01,0.99,Dutch,0
83030,0.01,0.01,0.99,Dutch,0
76896,0.65,0.65,0.35,Dutch,0
81717,0.12,0.12,0.88,Dutch,0
86522,0.85,0.85,0.15,Dutch,0
79454,0.01,0.01,0.99,Dutch,0
75243,0.92,0.92,0.08,Dutch,1
87696,0.35,0.35,0.65,Dutch,0
88008,0.2,0.2,0.8,Dutch,0
78790,0.02,0.02,0.98,Dutch,0
78126,0.01,0.01,0.99,Dutch,0
79640,0.03,0.03,0.97,Dutch,0
75107,0.82,0.82,0.18,Dutch,0
75474,0.02,0.02,0.98,Dutch,0
89509,0.01,0.01,0.99,Dutch,0
82988,0.01,0.01,0.99,Dutch,0
76839,0.02,0.02,0.98,Dutch,0
89743,0.03,0.03,0.97,Dutch,0
88173,0.01,0.01,0.99,Dutch,0
77777,0.7,0.7,0.3,Dutch,0
89677,0.04,0.04,0.96,Dutch,0
79556,0.02,0.02,0.98,Dutch,0
82530,0.01,0.01,0.99,Dutch,0
88064,0.05,0.05,0.95,Dutch,0
83023,0.78,0.78,0.22,Dutch,1
86388,0.3,0.3,0.7,Dutch,0
84231,0.02,0.02,0.98,Dutch,0
82281,0.25,0.25,0.75,Dutch,0
81151,0.08,0.08,0.92,Dutch,0
88579,0.06,0.06,0.94,Dutch,0
77470,0.02,0.02,0.98,Dutch,0
2250,0.05,0.05,0.95,Danish,0
14424,0.03,0.03,0.97,Danish,0
3651,0.02,0.02,0.98,Danish,0
11408,0.03,0.03,0.97,Danish,0
4536,0.02,0.02,0.98,Danish,0
11828,0.05,0.05,0.95,Danish,0
3616,0.02,0.02,0.98,Danish,0
4960,0.35,0.35,0.65,Danish,1
3274,0.03,0.03,0.97,Danish,0
5528,0.03,0.03,0.97,Danish,0
1454,0.03,0.03,0.97,Danish,0
2201,0.15,0.15,0.85,Danish,0
12848,0.02,0.02,0.98,Danish,0
2609,0.03,0.03,0.97,Danish,0
11282,0.12,0.12,0.88,Danish,0
12580,0.02,0.02,0.98,Danish,0
5659,0.1,0.1,0.9,Danish,0
14526,0.05,0.05,0.95,Danish,0
10540,0.03,0.03,0.97,Danish,0
7819,0.1,0.1,0.9,Danish,0
5612,0.05,0.05,0.95,Danish,0
10877,0.55,0.55,0.45,Danish,1
450,0.02,0.02,0.98,Danish,0
4546,0.05,0.05,0.95,Danish,0
1433,0.04,0.04,0.96,Danish,0
795,0.05,0.05,0.95,Danish,0
10713,0.02,0.02,0.98,Danish,0
5385,0.03,0.03,0.97,Danish,0
5852,0.1,0.1,0.9,Danish,0
8278,0.04,0.04,0.96,Danish,0
4768,0.03,0.03,0.97,Danish,0
696,0.85,0.85,0.15,Danish,1
2471,0.03,0.03,0.97,Danish,0
12733,0.02,0.02,0.98,Danish,0
8141,0.4,0.4,0.6,Danish,1
13269,0.05,0.05,0.95,Danish,0
5527,0.02,0.02,0.98,Danish,0
6266,0.02,0.02,0.98,Danish,0
511,0.82,0.82,0.18,Danish,1
10740,0.08,0.08,0.92,Danish,0
5743,0.06,0.06,0.94,Danish,0
10905,0.02,0.02,0.98,Danish,0
1430,0.03,0.03,0.97,Danish,0
14597,0.02,0.02,0.98,Danish,0
9855,0.35,0.35,0.65,Danish,0
1383,0.03,0.03,0.97,Danish,0
10631,0.65,0.65,0.35,Danish,1
12278,0.04,0.04,0.96,Danish,0
8926,0.02,0.02,0.98,Danish,0
13261,0.03,0.03,0.97,Danish,0
10931,0.12,0.12,0.88,Danish,0
3437,0.03,0.03,0.97,Danish,0
10847,0.04,0.04,0.96,Danish,0
330,0.45,0.45,0.55,Danish,1
3692,0.3,0.3,0.7,Danish,1
7225,0.02,0.02,0.98,Danish,0
13988,0.03,0.03,0.97,Danish,0
6151,0.05,0.05,0.95,Danish,0
13579,0.03,0.03,0.97,Danish,0
2470,0.03,0.03,0.97,Danish,0
107,0.05,0.05,0.95,Danish,0
474,0.9,0.9,0.1,Danish,1
14509,0.04,0.04,0.96,Danish,0
7988,0.05,0.05,0.95,Danish,0
1839,0.03,0.03,0.97,Danish,0
14743,0.02,0.02,0.98,Danish,0
13173,0.03,0.03,0.97,Danish,0
2777,0.02,0.02,0.98,Danish,0
14677,0.03,0.03,0.97,Danish,0
4556,0.04,0.04,0.96,Danish,0
7530,0.03,0.03,0.97,Danish,0
13064,0.35,0.35,0.65,Danish,0
8023,0.05,0.05,0.95,Danish,0
11388,0.2,0.2,0.8,Danish,0
9231,0.03,0.03,0.97,Danish,0
7281,0.02,0.02,0.98,Danish,0
6867,0.03,0.03,0.97,Danish,0
14702,0.02,0.02,0.98,Danish,0
8203,0.03,0.03,0.97,Danish,0
532,0.03,0.03,0.97,Danish,0
10930,0.12,0.12,0.88,Danish,0
14189,0.03,0.03,0.97,Danish,0
3794,0.02,0.02,0.98,Danish,0
5992,0.1,0.1,0.9,Danish,0
11616,0.02,0.02,0.98,Danish,0
3082,0.03,0.03,0.97,Danish,0
11014,0.02,0.02,0.98,Danish,0
7615,0.35,0.35,0.65,Danish,0
1046,0.02,0.02,0.98,Danish,0
8030,0.04,0.04,0.96,Danish,0
1896,0.02,0.02,0.98,Danish,0
6717,0.03,0.03,0.97,Danish,0
11522,0.03,0.03,0.97,Danish,0
4454,0.12,0.12,0.88,Danish,0
243,0.08,0.08,0.92,Danish,0
12696,0.02,0.02,0.98,Danish,0
13008,0.02,0.02,0.98,Danish,0
3790,0.1,0.1,0.9,Danish,0
3126,0.04,0.04,0.96,Danish,0
4640,0.08,0.08,0.92,Danish,0
49043,0.25,0.25,0.75,Spanish,0
42335,0.9,0.9,0.1,Spanish,1
46560,0.02,0.02,0.98,Spanish,0
32168,0.02,0.02,0.98,Spanish,0
58267,0.02,0.02,0.98,Spanish,0
52564,0.05,0.05,0.95,Spanish,0
42799,0.45,0.45,0.55,Spanish,0
46333,0.15,0.15,0.85,Spanish,0
53176,0.03,0.03,0.97,Spanish,0
32518,0.75,0.75,0.25,Spanish,0
49542,0.02,0.02,0.98,Spanish,0
50199,0.02,0.02,0.98,Spanish,0
46953,0.15,0.15,0.85,Spanish,0
52234,0.95,0.95,0.05,Spanish,1
55074,0.02,0.02,0.98,Spanish,0
54662,0.03,0.03,0.97,Spanish,0
33469,0.03,0.03,0.97,Spanish,0
55435,0.02,0.02,0.98,Spanish,0
55687,0.7,0.7,0.3,Spanish,0
41495,0.4,0.4,0.6,Spanish,1
44983,0.03,0.03,0.97,Spanish,0
53708,0.8,0.8,0.2,Spanish,1
39539,0.85,0.85,0.15,Spanish,1
36909,0.03,0.03,0.97,Spanish,0
34579,0.7,0.7,0.3,Spanish,1
50520,0.02,0.02,0.98,Spanish,0
32229,0.03,0.03,0.97,Spanish,0
45637,0.05,0.05,0.95,Spanish,0
31923,0.05,0.05,0.95,Spanish,0
56798,0.03,0.03,0.97,Spanish,0
44667,0.05,0.05,0.95,Spanish,0
48957,0.05,0.05,0.95,Spanish,0
36267,0.02,0.02,0.98,Spanish,0
46197,0.2,0.2,0.8,Spanish,0
42477,0.03,0.03,0.97,Spanish,0
59935,0.02,0.02,0.98,Spanish,0
59602,0.1,0.1,0.9,Spanish,0
36250,0.02,0.02,0.98,Spanish,0
30046,0.05,0.05,0.95,Spanish,0
47775,0.85,0.85,0.15,Spanish,0
47319,0.03,0.03,0.97,Spanish,0
34120,0.03,0.03,0.97,Spanish,0
43061,0.03,0.03,0.97,Spanish,0
56638,0.02,0.02,0.98,Spanish,0
31758,0.02,0.02,0.98,Spanish,0
55274,0.02,0.02,0.98,Spanish,0
37840,0.9,0.9,0.1,Spanish,1
35535,0.55,0.55,0.45,Spanish,0
47034,0.02,0.02,0.98,Spanish,0
43357,0.02,0.02,0.98,Spanish,0
51026,0.15,0.15,0.85,Spanish,1
52296,0.75,0.75,0.25,Spanish,0
39904,0.03,0.03,0.97,Spanish,0
41858,0.02,0.02,0.98,Spanish,0
52068,0.05,0.05,0.95,Spanish,0
58969,0.65,0.65,0.35,Spanish,1
53458,0.03,0.03,0.97,Spanish,0
40527,0.25,0.25,0.75,Spanish,0
58498,0.9,0.9,0.1,Spanish,1
32463,0.3,0.3,0.7,Spanish,0
40504,0.03,0.03,0.97,Spanish,0
45938,0.05,0.05,0.95,Spanish,0
32949,0.02,0.02,0.98,Spanish,0
43133,0.02,0.02,0.98,Spanish,0
44285,0.45,0.45,0.55,Spanish,0
58333,0.3,0.3,0.7,Spanish,1
59832,0.02,0.02,0.98,Spanish,0
55411,0.02,0.02,0.98,Spanish,0
46685,0.02,0.02,0.98,Spanish,0
56547,0.08,0.08,0.92,Spanish,0
34843,0.15,0.15,0.85,Spanish,0
40953,0.35,0.35,0.65,Spanish,0
